ID_Pedido,Fecha_pedido,Anio,Mes_num,Mes,Estacion,ID_Cliente,Pais,Region,Ciudad,Segmento_Cliente,Categoria_Producto,Producto,Canal,Campania,Dispositivo,Unidades,Precio_unitario,Descuento_pct,Ingresos,Costo,Ganancia,Devolucion,Satisfaccion,Dias_entrega
ARG-2025-00711,14/04/2025,2025,4,Abril,Otono,CUST-1026,Colombia,Andina,Bogota,Basico,Moda,Camisa Oxford,Tienda,Temporada Alta,No Aplica,2,44.43,0.109,76.01,42.3,33.71,0,3.8,3
ARG-2025-00456,15/04/2025,2025,4,Abril,Otono,CUST-1081,Peru,Costa,Trujillo,Estandar,Moda,Jeans Slim,Online,No Aplica,Tablet,1,70.45,0.002,67.5,36.75,30.74,0,4.7,5
ARG-2025-00254,15/04/2025,2025,4,Abril,Otono,CUST-1178,Mexico,Centro,CDMX,Estandar,Hogar,Cafetera Plus,Tienda,Cyber Days,No Aplica,2,123.96,0.175,196.27,120.62,75.66,0,4.3,1
ARG-2025-00006,15/04/2025,2025,4,Abril,Otono,CUST-1246,Colombia,Andina,Medellin,Estandar,Tecnologia,Camara Sport,Online,No Aplica,Desktop,1,281.08,0.0,269.84,206.16,63.67,0,4.9,5
ARG-2025-00002,17/04/2025,2025,4,Abril,Otono,CUST-1067,Peru,Costa,Trujillo,Estandar,Hogar,Cafetera Plus,Online,Back to School,Desktop,2,116.41,0.129,194.68,127.12,67.56,0,3.2,6
ARG-2025-00064,18/04/2025,2025,4,Abril,Otono,CUST-1092,Mexico,Centro,CDMX,Basico,Moda,Chaqueta Urbana,Tienda,Temporada Alta,No Aplica,1,130.25,0.076,115.52,60.3,55.22,0,3.8,1
ARG-2025-00626,19/04/2025,2025,4,Abril,Otono,CUST-1002,Colombia,Andina,Medellin,Estandar,Belleza,Serum Facial,Tienda,Back to School,No Aplica,1,44.8,0.176,35.44,18.72,16.72,0,3.7,1
ARG-2025-00732,20/04/2025,2025,4,Abril,Otono,CUST-1174,Peru,Costa,Lima,Estandar,Moda,Chaqueta Urbana,Online,Always On,Desktop,1,118.51,0.035,109.75,63.09,46.67,0,4.0,6
ARG-2025-00072,20/04/2025,2025,4,Abril,Otono,CUST-1214,Colombia,Pacifico,Cali,Estandar,Hogar,Lampara Desk,Tienda,Always On,No Aplica,2,66.36,0.096,115.14,72.27,42.86,0,4.7,2
ARG-2025-00398,20/04/2025,2025,4,Abril,Otono,CUST-1013,Colombia,Andina,Medellin,Estandar,Hogar,Aspiradora Max,Tienda,Back to School,No Aplica,1,236.91,0.17,188.84,110.78,78.06,0,4.4,2
ARG-2025-00278,23/04/2025,2025,4,Abril,Otono,CUST-1164,Peru,Sierra,Cusco,Premium,Hogar,Organizador Cocina,Online,Cyber Days,Mobile,2,62.23,0.177,98.32,62.89,35.43,0,4.3,5
ARG-2025-00702,24/04/2025,2025,4,Abril,Otono,CUST-1008,Colombia,Pacifico,Cali,Premium,Tecnologia,Audifonos Pro,Marketplace,Cyber Days,Desktop,1,177.94,0.218,133.57,97.75,35.82,0,4.0,4
ARG-2025-00576,25/04/2025,2025,4,Abril,Otono,CUST-1164,Chile,Centro,Valparaiso,Estandar,Moda,Jeans Slim,Tienda,Back to School,No Aplica,1,91.1,0.091,79.47,47.02,32.45,0,3.5,1
ARG-2025-00223,25/04/2025,2025,4,Abril,Otono,CUST-1144,Peru,Costa,Trujillo,Estandar,Moda,Zapatillas Run,Online,No Aplica,Mobile,1,132.58,0.0,127.28,69.2,58.08,0,3.9,3
ARG-2025-00422,29/04/2025,2025,4,Abril,Otono,CUST-1131,Colombia,Andina,Medellin,Basico,Moda,Jeans Slim,Marketplace,Always On,Mobile,2,59.37,0.0,113.98,66.52,47.47,0,3.6,6
ARG-2025-00387,30/04/2025,2025,4,Abril,Otono,CUST-1282,Peru,Costa,Trujillo,Estandar,Belleza,Kit Skin Care,Tienda,Back to School,No Aplica,1,70.99,0.17,56.6,28.11,28.49,0,3.2,1
ARG-2025-00669,30/04/2025,2025,4,Abril,Otono,CUST-1213,Colombia,Pacifico,Cali,Basico,Belleza,Kit Skin Care,Tienda,Always On,No Aplica,1,64.59,0.055,58.6,28.55,30.05,0,4.8,1
ARG-2025-00694,02/05/2025,2025,5,Mayo,Otono,CUST-1006,Mexico,Centro,CDMX,Basico,Deportes,Set Mancuernas,Online,No Aplica,Tablet,1,86.25,0.004,82.46,54.85,27.61,0,4.0,4
ARG-2025-00164,03/05/2025,2025,5,Mayo,Otono,CUST-1223,Chile,Norte,Antofagasta,Estandar,Hogar,Cafetera Plus,Online,No Aplica,Mobile,3,127.18,0.018,359.52,225.43,134.08,0,4.3,2
ARG-2025-00110,03/05/2025,2025,5,Mayo,Otono,CUST-1034,Chile,Centro,Valparaiso,Premium,Tecnologia,Camara Sport,Marketplace,,Desktop,1,398.57,0.168,318.34,231.17,87.16,0,4.3,5
ARG-2025-00177,05/05/2025,2025,5,Mayo,Otono,CUST-1248,Colombia,Andina,Bogota,Estandar,Tecnologia,Audifonos Pro,Tienda,Always On,No Aplica,1,148.31,0.028,138.42,96.41,42.01,0,3.9,3
ARG-2025-00271,05/05/2025,2025,5,Mayo,Otono,CUST-1296,Peru,Sierra,Arequipa,Estandar,Hogar,Lampara Desk,Online,No Aplica,Mobile,2,58.59,0.0,112.49,67.38,45.11,0,4.8,4
ARG-2025-00663,05/05/2025,2025,5,Mayo,Otono,CUST-1093,Chile,Norte,Antofagasta,Premium,Moda,Zapatillas Run,Marketplace,Always On,Mobile,1,167.77,0.023,157.37,86.32,71.05,0,4.0,5
ARG-2025-00277,06/05/2025,2025,5,Mayo,Otono,CUST-1271,Peru,Sierra,Cusco,Premium,Moda,Camisa Oxford,Tienda,No Aplica,No Aplica,3,67.55,0.0,194.56,102.0,92.56,0,4.6,1
ARG-2025-00318,06/05/2025,2025,5,Mayo,Otono,CUST-1228,Mexico,Norte,Monterrey,Basico,Moda,Camisa Oxford,Online,Temporada Alta,Desktop,1,54.14,0.071,48.28,25.56,22.72,0,4.1,5
ARG-2025-00564,06/05/2025,2025,5,Mayo,Otono,CUST-1016,Colombia,Pacifico,Cali,Estandar,Moda,Zapatillas Run,Tienda,Temporada Alta,No Aplica,2,129.58,0.072,230.83,127.23,103.61,0,4.9,3
ARG-2025-00599,07/05/2025,2025,5,Mayo,Otono,CUST-1009,Mexico,Centro,Puebla,Estandar,Tecnologia,Audifonos Pro,Online,Cyber Days,Mobile,2,166.2,0.148,271.76,190.4,81.36,0,4.0,1
ARG-2025-00443,07/05/2025,2025,5,Mayo,Otono,CUST-1197,Chile,Centro,Valparaiso,Premium,Moda,Bolso Ejecutivo,Tienda,Cyber Days,No Aplica,2,168.33,0.163,270.63,154.2,116.43,0,3.6,2
ARG-2025-00449,07/05/2025,2025,5,Mayo,Otono,CUST-1128,Colombia,Pacifico,Cali,Basico,Tecnologia,Camara Sport,Marketplace,Always On,Mobile,1,207.48,0.098,179.61,130.07,49.53,0,3.8,6
ARG-2025-00287,07/05/2025,2025,5,Mayo,Otono,CUST-1087,Colombia,Pacifico,Cali,Estandar,Deportes,Casco Ciclismo,Tienda,Always On,No Aplica,1,81.51,0.047,74.56,46.25,28.31,0,4.1,1
ARG-2025-00621,08/05/2025,2025,5,Mayo,Otono,CUST-1023,Peru,Sierra,Arequipa,Premium,Deportes,Casco Ciclismo,Tienda,No Aplica,No Aplica,1,89.39,0.012,84.82,52.03,32.79,0,4.3,3
ARG-2025-00261,08/05/2025,2025,5,Mayo,Otono,CUST-1290,Mexico,Occidente,Guadalajara,Estandar,Belleza,Kit Skin Care,Tienda,Temporada Alta,No Aplica,1,83.24,0.055,75.48,38.68,36.81,0,4.0,1
ARG-2025-00262,09/05/2025,2025,5,Mayo,Otono,CUST-1181,Peru,Sierra,Cusco,Estandar,Moda,Jeans Slim,Tienda,Always On,No Aplica,1,74.0,0.087,64.84,35.87,28.97,0,4.4,1
ARG-2025-00482,09/05/2025,2025,5,Mayo,Otono,CUST-1180,Peru,Sierra,Arequipa,Estandar,Belleza,Perfume Urban,Online,No Aplica,Mobile,1,78.36,0.006,74.8,36.82,37.98,0,4.3,8
ARG-2025-00369,10/05/2025,2025,5,Mayo,Otono,CUST-1277,Mexico,Centro,CDMX,Premium,Deportes,Bicicleta Indoor,Tienda,Always On,No Aplica,1,801.61,0.071,715.29,439.94,275.36,0,4.3,1
ARG-2025-00038,11/05/2025,2025,5,Mayo,Otono,CUST-1003,Mexico,Norte,Monterrey,Estandar,Tecnologia,Audifonos Pro,Tienda,Temporada Alta,No Aplica,1,160.11,0.078,141.73,101.44,40.29,0,4.2,1
ARG-2025-00473,12/05/2025,2025,5,Mayo,Otono,CUST-1061,Mexico,Occidente,Guadalajara,Premium,Hogar,Cafetera Plus,Marketplace,Always On,Desktop,1,161.81,0.056,146.65,85.24,61.41,0,4.5,4
ARG-2025-00392,12/05/2025,2025,5,Mayo,Otono,CUST-1027,Peru,Costa,Trujillo,Basico,Moda,Zapatillas Run,Online,No Aplica,Mobile,1,97.08,0.011,92.17,52.54,39.62,0,3.0,5
ARG-2025-00211,12/05/2025,2025,5,Mayo,Otono,CUST-1255,Colombia,Andina,Medellin,Estandar,Tecnologia,Camara Sport,Tienda,No Aplica,No Aplica,1,260.72,0.007,248.48,178.19,70.29,0,3.8,1
ARG-2025-00213,12/05/2025,2025,5,Mayo,Otono,CUST-1143,Chile,Sur,Concepcion,Estandar,Belleza,Kit Skin Care,Marketplace,No Aplica,Desktop,1,80.06,0.0,76.86,36.98,39.88,0,4.5,5
ARG-2025-00214,12/05/2025,2025,5,Mayo,Otono,CUST-1222,Colombia,Andina,Medellin,Basico,Moda,Camisa Oxford,Online,Back to School,Mobile,4,53.32,0.1,184.36,108.24,76.12,0,3.8,2
ARG-2025-00511,13/05/2025,2025,5,Mayo,Otono,CUST-1097,Colombia,Andina,Bogota,Estandar,Tecnologia,Parlante Home,Online,Back to School,Tablet,2,136.98,0.061,247.09,171.99,75.11,0,4.1,7
ARG-2025-00062,13/05/2025,2025,5,Mayo,Otono,CUST-1259,Colombia,Andina,Medellin,Estandar,Moda,Jeans Slim,Online,Temporada Alta,Desktop,1,77.21,0.051,70.38,39.22,31.16,0,4.5,4
ARG-2025-00584,15/05/2025,2025,5,Mayo,Otono,CUST-1284,Mexico,Occidente,Guadalajara,Premium,Moda,Bolso Ejecutivo,Tienda,Temporada Alta,No Aplica,1,121.11,0.028,113.04,64.5,48.54,0,4.0,1
ARG-2025-00651,15/05/2025,2025,5,Mayo,Otono,CUST-1217,Mexico,Norte,Monterrey,Estandar,Deportes,Bicicleta Indoor,Online,Cyber Days,Desktop,1,555.31,0.165,445.15,268.48,176.67,0,4.3,3
ARG-2025-00459,15/05/2025,2025,5,Mayo,Otono,CUST-1054,Colombia,Pacifico,Cali,Basico,Tecnologia,Audifonos Pro,Online,Temporada Alta,Mobile,2,97.41,0.024,182.46,119.94,62.51,0,4.1,6
ARG-2025-00378,16/05/2025,2025,5,Mayo,Otono,CUST-1052,Mexico,Norte,Monterrey,Premium,Tecnologia,Camara Sport,Online,Always On,Tablet,1,333.23,0.055,302.38,212.56,89.81,0,4.2,5
ARG-2025-00460,16/05/2025,2025,5,Mayo,Otono,CUST-1203,Colombia,Caribe,Barranquilla,Basico,Moda,Bolso Ejecutivo,Tienda,Temporada Alta,No Aplica,1,82.6,0.057,74.81,40.27,34.54,0,4.3,1
ARG-2025-00349,18/05/2025,2025,5,Mayo,Otono,CUST-1145,Colombia,Andina,Bogota,Estandar,Hogar,Cafetera Plus,Tienda,Temporada Alta,No Aplica,1,114.01,0.063,102.51,62.83,39.68,0,4.6,1
ARG-2025-00538,19/05/2025,2025,5,Mayo,Otono,CUST-1124,Colombia,Pacifico,Cali,Premium,Tecnologia,Audifonos Pro,Tienda,Always On,No Aplica,1,227.09,0.032,211.08,160.2,50.88,0,4.1,2
ARG-2025-00139,19/05/2025,2025,5,Mayo,Otono,CUST-1104,Chile,Sur,Concepcion,Estandar,Hogar,Cafetera Plus,Online,No Aplica,Desktop,2,166.4,0.021,312.88,198.07,114.81,0,4.5,4
ARG-2025-00448,20/05/2025,2025,5,Mayo,Otono,CUST-1234,Peru,Sierra,Arequipa,Basico,Hogar,Lampara Desk,Tienda,Temporada Alta,No Aplica,1,53.51,0.039,49.35,30.94,18.41,0,4.4,3
ARG-2025-00312,20/05/2025,2025,5,Mayo,Otono,CUST-1139,Mexico,Centro,CDMX,Estandar,Hogar,Aspiradora Max,Marketplace,No Aplica,Mobile,2,266.97,0.012,506.51,313.68,192.83,0,3.9,3
ARG-2025-00760,21/05/2025,2025,5,Mayo,Otono,CUST-1067,Colombia,Caribe,Barranquilla,Estandar,Belleza,Secador Ionic,Online,Back to School,Tablet,1,89.35,0.13,74.62,37.94,36.68,0,3.5,5
ARG-2025-00452,21/05/2025,2025,5,Mayo,Otono,CUST-1050,Peru,Sierra,Cusco,Estandar,Tecnologia,Smartwatch Fit,Tienda,Back to School,No Aplica,1,180.96,0.091,157.94,110.6,47.34,0,4.5,4
ARG-2025-00152,21/05/2025,2025,5,Mayo,Otono,CUST-1190,Chile,Centro,Valparaiso,Estandar,Hogar,Lampara Desk,Marketplace,Always On,Mobile,3,68.15,0.05,186.47,127.92,58.55,0,4.8,5
ARG-2025-00077,23/05/2025,2025,5,Mayo,Otono,CUST-1190,Mexico,Occidente,Guadalajara,Estandar,Moda,Chaqueta Urbana,Tienda,Back to School,No Aplica,1,147.17,0.108,125.99,70.64,55.35,0,4.1,2
ARG-2025-00185,24/05/2025,2025,5,Mayo,Otono,CUST-1243,Colombia,Andina,Medellin,Estandar,Moda,Jeans Slim,Online,Cyber Days,Mobile,2,78.21,0.151,127.46,66.38,61.08,0,3.3,5
ARG-2025-00509,24/05/2025,2025,5,Mayo,Otono,CUST-1017,Chile,Norte,Antofagasta,Premium,Tecnologia,Audifonos Pro,Online,Always On,Desktop,1,218.45,0.079,193.11,138.57,54.54,0,4.2,5
ARG-2025-00685,24/05/2025,2025,5,Mayo,Otono,CUST-1060,Chile,Centro,Valparaiso,Basico,Hogar,Lampara Desk,Marketplace,No Aplica,Desktop,1,57.01,0.016,53.86,34.21,19.65,0,4.0,5
ARG-2025-00085,25/05/2025,2025,5,Mayo,Otono,CUST-1069,Colombia,Andina,Medellin,Estandar,Belleza,Kit Skin Care,Tienda,Temporada Alta,No Aplica,1,88.38,0.063,79.5,39.61,39.89,0,3.6,1
ARG-2025-00352,25/05/2025,2025,5,Mayo,Otono,CUST-1017,Chile,Centro,Santiago,Basico,Hogar,Organizador Cocina,Online,No Aplica,Mobile,2,49.38,0.0,94.82,61.03,33.79,0,3.0,5
ARG-2025-00610,25/05/2025,2025,5,Mayo,Otono,CUST-1278,Mexico,Centro,Puebla,Estandar,Deportes,Casco Ciclismo,Online,,Mobile,2,81.0,0.057,146.63,93.98,52.66,0,4.7,5
ARG-2025-00590,27/05/2025,2025,5,Mayo,Otono,CUST-1157,Chile,Centro,Santiago,Basico,Moda,Jeans Slim,Online,Cyber Days,Desktop,2,81.89,0.225,121.92,65.24,56.68,0,4.9,5
ARG-2025-00331,27/05/2025,2025,5,Mayo,Otono,CUST-1158,Mexico,Centro,CDMX,Estandar,Hogar,Organizador Cocina,Online,Cyber Days,Desktop,3,54.93,0.172,130.97,80.6,50.37,0,4.4,5
ARG-2025-00401,30/05/2025,2025,5,Mayo,Otono,CUST-1013,Chile,Centro,Valparaiso,Estandar,Moda,Camisa Oxford,Online,Always On,Tablet,1,57.83,0.084,50.83,25.36,25.46,0,4.4,5
ARG-2025-00325,31/05/2025,2025,5,Mayo,Otono,CUST-1252,Colombia,Pacifico,Cali,Estandar,Deportes,Bicicleta Indoor,Online,,Desktop,1,511.76,0.0,491.29,308.78,182.5,0,3.4,1
ARG-2025-00427,02/06/2025,2025,6,Junio,Invierno,CUST-1004,Peru,Sierra,Arequipa,Estandar,Belleza,Cepillo Electrico,Online,Back to School,Tablet,1,56.27,0.111,44.04,21.9,22.14,0,4.8,3
ARG-2025-00472,03/06/2025,2025,6,Junio,Invierno,CUST-1234,Colombia,Pacifico,Cali,Premium,Belleza,Secador Ionic,Online,Always On,Mobile,1,111.87,0.014,97.07,51.3,28.3,1,4.8,4
ARG-2025-00653,04/06/2025,2025,6,Junio,Invierno,CUST-1197,Colombia,Andina,Bogota,Basico,Belleza,Perfume Urban,Tienda,Cyber Days,No Aplica,1,78.46,0.187,56.11,28.24,27.87,0,5.0,2
ARG-2025-00297,04/06/2025,2025,6,Junio,Invierno,CUST-1288,Peru,Sierra,Arequipa,Estandar,Tecnologia,Parlante Home,Marketplace,Always On,Desktop,1,126.93,0.032,108.07,77.3,30.77,0,4.8,5
ARG-2025-00667,04/06/2025,2025,6,Junio,Invierno,CUST-1158,Peru,Sierra,Arequipa,Estandar,Moda,Zapatillas Run,Tienda,Temporada Alta,No Aplica,2,114.81,0.074,187.03,89.25,97.78,0,3.8,2
ARG-2025-00192,04/06/2025,2025,6,Junio,Invierno,CUST-1085,Chile,Centro,Valparaiso,Estandar,Deportes,Bicicleta Indoor,Online,No Aplica,Mobile,1,637.7,0.036,540.73,313.03,130.36,1,3.0,5
ARG-2025-00198,05/06/2025,2025,6,Junio,Invierno,CUST-1130,Mexico,Centro,Puebla,Premium,Moda,Jeans Slim,Tienda,Back to School,No Aplica,2,120.92,0.104,190.62,105.94,84.68,0,4.4,1
ARG-2025-00758,06/06/2025,2025,6,Junio,Invierno,CUST-1092,Chile,Sur,Concepcion,Premium,Tecnologia,Smartwatch Fit,Tienda,Always On,No Aplica,2,300.79,0.041,507.58,373.89,133.69,0,4.6,1
ARG-2025-00541,06/06/2025,2025,6,Junio,Invierno,CUST-1229,Colombia,Andina,Medellin,Estandar,Tecnologia,Smartwatch Fit,Online,Always On,Tablet,1,218.98,0.03,186.94,134.81,52.13,0,4.7,2
ARG-2025-00717,06/06/2025,2025,6,Junio,Invierno,CUST-1058,Mexico,Centro,Puebla,Estandar,Belleza,Serum Facial,Tienda,Cyber Days,No Aplica,1,53.94,0.201,37.95,18.33,19.62,0,3.7,1
ARG-2025-00657,07/06/2025,2025,6,Junio,Invierno,CUST-1110,Chile,Centro,Santiago,Premium,Hogar,Cafetera Plus,Marketplace,Temporada Alta,Mobile,3,172.18,0.048,432.82,266.22,166.6,0,4.3,5
ARG-2025-00107,07/06/2025,2025,6,Junio,Invierno,CUST-1140,Peru,Sierra,Cusco,Basico,Deportes,Casco Ciclismo,Tienda,Back to School,No Aplica,1,52.18,0.16,38.59,24.76,13.83,0,4.5,2
ARG-2025-00228,08/06/2025,2025,6,Junio,Invierno,CUST-1063,Peru,Sierra,Cusco,Estandar,Deportes,Reloj Deportivo,Marketplace,No Aplica,Mobile,1,193.93,0.0,170.66,108.52,62.14,0,4.0,6
ARG-2025-00293,08/06/2025,2025,6,Junio,Invierno,CUST-1192,Colombia,Caribe,Barranquilla,Estandar,Belleza,Kit Skin Care,Online,Cyber Days,Mobile,2,80.25,0.189,114.62,62.44,52.18,0,4.0,6
ARG-2025-00543,11/06/2025,2025,6,Junio,Invierno,CUST-1144,Peru,Costa,Lima,Premium,Hogar,Licuadora Pro,Marketplace,Back to School,Mobile,3,118.57,0.084,286.73,191.36,95.37,0,4.5,6
ARG-2025-00205,11/06/2025,2025,6,Junio,Invierno,CUST-1121,Peru,Sierra,Arequipa,Estandar,Belleza,Serum Facial,Online,Temporada Alta,Mobile,4,41.08,0.054,136.81,69.95,66.85,0,,3
ARG-2025-00444,12/06/2025,2025,6,Junio,Invierno,CUST-1073,Peru,Costa,Trujillo,Estandar,Hogar,Cafetera Plus,Tienda,Always On,No Aplica,1,108.71,0.065,89.4,55.48,33.93,0,4.1,1
ARG-2025-00245,12/06/2025,2025,6,Junio,Invierno,CUST-1105,Mexico,Centro,CDMX,Premium,Hogar,Aspiradora Max,Online,Always On,Mobile,2,338.89,0.103,535.0,333.67,201.33,0,4.4,3
ARG-2025-00620,12/06/2025,2025,6,Junio,Invierno,CUST-1209,Mexico,Occidente,Guadalajara,Basico,Tecnologia,Audifonos Pro,Online,Always On,Mobile,2,139.91,0.074,227.95,170.98,56.97,0,4.4,3
ARG-2025-00684,13/06/2025,2025,6,Junio,Invierno,CUST-1072,Peru,Costa,Trujillo,Estandar,Tecnologia,Smartwatch Fit,Online,Always On,Tablet,2,197.24,0.082,318.58,214.76,103.82,0,4.2,5
ARG-2025-00215,14/06/2025,2025,6,Junio,Invierno,CUST-1006,Colombia,Andina,Bogota,Basico,Tecnologia,Parlante Home,Tienda,Always On,No Aplica,1,100.31,0.008,87.57,66.3,21.28,0,4.1,2
ARG-2025-00419,15/06/2025,2025,6,Junio,Invierno,CUST-1088,Mexico,Centro,CDMX,Premium,Deportes,Bicicleta Indoor,Online,Always On,Mobile,1,743.32,0.055,618.04,401.9,216.14,0,4.4,3
ARG-2025-00421,15/06/2025,2025,6,Junio,Invierno,CUST-1100,Peru,Costa,Lima,Estandar,Belleza,Perfume Urban,Tienda,Temporada Alta,No Aplica,2,82.69,0.07,135.34,67.12,68.22,0,3.5,1
ARG-2025-00343,16/06/2025,2025,6,Junio,Invierno,CUST-1127,Colombia,Pacifico,Cali,Basico,Tecnologia,Smartwatch Fit,Tienda,Back to School,No Aplica,1,150.73,0.115,117.41,88.92,28.49,0,4.4,1
ARG-2025-00681,17/06/2025,2025,6,Junio,Invierno,CUST-1196,Mexico,Centro,CDMX,Estandar,Moda,Jeans Slim,Online,Temporada Alta,Mobile,2,90.65,0.058,150.26,76.47,73.79,0,4.7,4
ARG-2025-00222,17/06/2025,2025,6,Junio,Invierno,CUST-1114,Mexico,Centro,CDMX,Estandar,Hogar,Organizador Cocina,Tienda,Always On,No Aplica,1,51.53,0.085,41.49,26.47,15.03,0,4.3,1
ARG-2025-00268,17/06/2025,2025,6,Junio,Invierno,CUST-1209,Chile,Centro,Santiago,Basico,Tecnologia,Smartwatch Fit,Online,Temporada Alta,Desktop,4,188.27,0.089,603.73,423.07,180.66,0,3.9,1
ARG-2025-00516,18/06/2025,2025,6,Junio,Invierno,CUST-1107,Mexico,Centro,CDMX,Estandar,Tecnologia,Audifonos Pro,Tienda,Always On,No Aplica,2,166.72,0.061,275.56,203.89,71.67,0,4.7,1
ARG-2025-00029,18/06/2025,2025,6,Junio,Invierno,CUST-1148,Chile,Centro,Santiago,Basico,Hogar,Organizador Cocina,Online,Cyber Days,Desktop,1,41.73,0.175,30.32,19.25,11.06,0,4.3,3
ARG-2025-00493,18/06/2025,2025,6,Junio,Invierno,CUST-1028,Mexico,Occidente,Guadalajara,Estandar,Hogar,Cafetera Plus,Online,Back to School,Desktop,1,103.51,0.094,82.51,53.19,29.32,0,3.9,6
ARG-2025-00671,18/06/2025,2025,6,Junio,Invierno,CUST-1155,Colombia,Pacifico,Cali,Estandar,Tecnologia,Audifonos Pro,Online,Always On,Desktop,3,135.72,0.016,352.61,261.96,90.64,0,4.0,5
ARG-2025-00145,20/06/2025,2025,6,Junio,Invierno,CUST-1228,Colombia,Caribe,Barranquilla,Estandar,Deportes,Casco Ciclismo,Tienda,No Aplica,No Aplica,1,73.3,0.008,64.0,41.29,22.71,0,4.5,1
ARG-2025-00411,20/06/2025,2025,6,Junio,Invierno,CUST-1252,Colombia,Andina,Medellin,Basico,Tecnologia,Parlante Home,Tienda,Temporada Alta,No Aplica,1,108.11,0.058,89.59,68.31,21.28,0,3.9,1
ARG-2025-00150,21/06/2025,2025,6,Junio,Invierno,CUST-1139,Peru,Costa,Lima,Estandar,Moda,Camisa Oxford,Tienda,Cyber Days,No Aplica,2,61.8,0.178,89.38,47.83,41.55,0,3.3,1
ARG-2025-00672,21/06/2025,2025,6,Junio,Invierno,CUST-1054,Chile,Sur,Concepcion,Basico,Tecnologia,Audifonos Pro,Marketplace,Back to School,Mobile,1,117.51,0.123,90.67,64.14,26.52,0,4.3,4
ARG-2025-00386,22/06/2025,2025,6,Junio,Invierno,CUST-1028,Colombia,Caribe,Barranquilla,Premium,Moda,Camisa Oxford,Marketplace,Always On,Mobile,1,75.15,0.076,61.13,32.01,29.11,0,4.3,6
ARG-2025-00453,22/06/2025,2025,6,Junio,Invierno,CUST-1287,Colombia,Andina,Bogota,Basico,Tecnologia,Smartwatch Fit,Online,Temporada Alta,Mobile,1,176.31,0.025,151.29,107.48,43.81,0,4.5,5
ARG-2025-00643,23/06/2025,2025,6,Junio,Invierno,CUST-1126,Peru,Costa,Lima,Premium,Deportes,Set Mancuernas,Online,Temporada Alta,Mobile,1,134.4,0.054,111.93,70.06,41.88,0,4.3,6
ARG-2025-00733,23/06/2025,2025,6,Junio,Invierno,CUST-1005,Colombia,Andina,Bogota,Basico,Belleza,Cepillo Electrico,Tienda,Always On,No Aplica,2,45.17,0.036,76.62,38.51,38.11,0,4.6,1
ARG-2025-00285,24/06/2025,2025,6,Junio,Invierno,CUST-1079,Colombia,Caribe,Barranquilla,Estandar,Tecnologia,Camara Sport,Marketplace,Always On,Mobile,2,261.27,0.023,449.26,348.72,19.67,1,3.1,7
ARG-2025-00217,24/06/2025,2025,6,Junio,Invierno,CUST-1032,Colombia,Andina,Bogota,Estandar,Hogar,Lampara Desk,Tienda,Always On,No Aplica,1,64.19,0.063,52.93,32.87,20.05,0,4.6,1
ARG-2025-00551,25/06/2025,2025,6,Junio,Invierno,CUST-1252,Peru,Sierra,Cusco,Estandar,Hogar,Cafetera Plus,Online,Cyber Days,Mobile,1,93.82,0.197,66.26,39.94,26.32,0,4.5,5
ARG-2025-00233,26/06/2025,2025,6,Junio,Invierno,CUST-1165,Colombia,Andina,Medellin,Estandar,Tecnologia,Parlante Home,Tienda,No Aplica,No Aplica,3,124.63,0.0,329.03,247.5,81.52,0,4.1,1
ARG-2025-00641,28/06/2025,2025,6,Junio,Invierno,CUST-1076,Colombia,Andina,Medellin,Premium,Tecnologia,Audifonos Pro,Tienda,Cyber Days,No Aplica,1,178.62,0.174,129.85,93.19,36.66,0,3.8,1
ARG-2025-00380,28/06/2025,2025,6,Junio,Invierno,CUST-1169,Chile,Centro,Valparaiso,Estandar,Moda,Bolso Ejecutivo,Marketplace,No Aplica,Mobile,1,117.42,0.028,100.4,53.95,46.46,0,3.3,6
ARG-2025-00598,02/07/2025,2025,7,Julio,Invierno,CUST-1078,Mexico,Centro,CDMX,Basico,Deportes,Casco Ciclismo,Online,Temporada Alta,Mobile,1,73.94,0.088,59.33,38.26,21.08,0,4.2,4
ARG-2025-00471,05/07/2025,2025,7,Julio,Invierno,CUST-1024,Colombia,Pacifico,Cali,Basico,Belleza,Perfume Urban,Online,Always On,Mobile,2,71.14,0.068,116.67,59.5,57.17,0,4.2,2
ARG-2025-00714,05/07/2025,2025,7,Julio,Invierno,CUST-1038,Mexico,Norte,Monterrey,Premium,Tecnologia,Smartwatch Fit,Tienda,Always On,No Aplica,1,289.2,0.065,237.96,166.54,71.43,0,4.3,2
ARG-2025-00189,06/07/2025,2025,7,Julio,Invierno,CUST-1183,Colombia,Andina,Bogota,Basico,Moda,Bolso Ejecutivo,Tienda,No Aplica,No Aplica,1,83.13,0.0,73.15,40.8,32.35,0,3.7,1
ARG-2025-00154,06/07/2025,2025,7,Julio,Invierno,CUST-1181,Colombia,Caribe,Barranquilla,Estandar,Belleza,Kit Skin Care,Online,Temporada Alta,Mobile,1,76.61,0.066,62.99,29.14,33.85,0,5.0,3
ARG-2025-00082,06/07/2025,2025,7,Julio,Invierno,CUST-1105,Chile,Norte,Antofagasta,Basico,Hogar,Aspiradora Max,Online,Always On,Desktop,1,222.7,0.05,186.17,121.23,64.94,0,4.0,4
